seller_id,mql_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,first_contact_date,landing_page_id,origin,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,mean_lat,mean_long,seller_zip_code_prefix,seller_city,seller_state,major_state,deliverd_difftime,delivered_days,review_score,review_comments
3d2531eccfbde1d7c8db7a3a12fb267a,53be01f4f05aebe9d0c69268ac1999ce,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,2018-03-09 12:49:20,music_instruments,online_medium,,,,,reseller,NA,0,2018-01-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search,62d561a5b1260c4476fd985dcae3eb78,369cf098450e6de108ffa64f68b713a1,68700,capanema,PA,a079628ac8002126e75f86b0f87332e4,delivered,2018-04-24 10:19:45,2018-04-24T22:29:37Z,2018-04-25 12:30:00,2018-05-14T23:12:50Z,2018-05-29T04:00:00Z,1,0983cd4a5cabf1099659ce461511963c,2018-05-03 11:31:22,99.99,52.83,beleza_saude,58,1307,1,350,35,16,20,3,credit_card,3,102.82,-1.1916261874127105,-47.177708366089185,31340,contagem,MG,0,-14,20.030011574074074,1,"the product does not provide, reads the totally wrong body temperature, I felt injured as a customer would like to return and get my money back, I completely decepcion"
3d2531eccfbde1d7c8db7a3a12fb267a,53be01f4f05aebe9d0c69268ac1999ce,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,2018-03-09 12:49:20,music_instruments,online_medium,,,,,reseller,NA,0,2018-01-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search,7a7b07ccd2c458632d0b5fa19c5d0d94,452b1e9804b91f0291d87f81a595e4b3,5634,sao paulo,SP,c7f9a63be296b2be1bb5ad47c7d61dd2,delivered,2018-05-12 12:18:52,2018-05-12T16:34:17Z,2018-05-14 14:26:00,2018-05-17T20:57:56Z,2018-05-30T04:00:00Z,1,0983cd4a5cabf1099659ce461511963c,2018-05-21 12:31:40,99.99,16.67,beleza_saude,58,1307,1,350,35,16,20,1,credit_card,1,116.66,-23.606375444414635,-46.73749142075063,31340,contagem,MG,0,-12,5.183090277777778,3,
3d2531eccfbde1d7c8db7a3a12fb267a,53be01f4f05aebe9d0c69268ac1999ce,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,2018-03-09 12:49:20,music_instruments,online_medium,,,,,reseller,NA,0,2018-01-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search,a75ca30b933e47441e6edf4c990647e4,b55b8421b976688d55c90683411ed21d,13049,campinas,SP,0796436a57062ff1b4a95616fdf3f2fa,delivered,2018-08-19 18:34:21,2018-08-20T16:50:18Z,2018-08-24 16:24:00,2018-08-28T23:36:39Z,2018-09-12T04:00:00Z,1,ea5774e69135147e6f0e1eb593d9b105,2018-08-24 12:50:18,349.9,17.55,beleza_saude,55,1202,3,500,20,10,20,1,credit_card,3,367.45,-22.948238331811186,-47.08004442285132,31340,contagem,MG,0,-14,8.282187500000001,5,
3d2531eccfbde1d7c8db7a3a12fb267a,53be01f4f05aebe9d0c69268ac1999ce,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,2018-03-09 12:49:20,music_instruments,online_medium,,,,,reseller,NA,0,2018-01-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search,21c254004435ca35b4aa8168bfb0fec4,301e1ae81133ca23a3d7639c8344edb1,41720,salvador,BA,aefd94f1b5fb4acfd62eaf1264846946,delivered,2018-07-13 16:11:57,2018-07-13T20:31:28Z,2018-07-16 17:31:00,2018-07-21T21:03:32Z,2018-08-03T04:00:00Z,1,ea5774e69135147e6f0e1eb593d9b105,2018-07-23 16:25:17,349.9,19.38,beleza_saude,55,1202,3,500,20,10,20,1,credit_card,3,369.28,-12.969658191018034,-38.43468398606588,31340,contagem,MG,0,-12,8.02226851851852,4,
3d2531eccfbde1d7c8db7a3a12fb267a,53be01f4f05aebe9d0c69268ac1999ce,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,2018-03-09 12:49:20,music_instruments,online_medium,,,,,reseller,NA,0,2018-01-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search,42e93a700e1be7759870d72302a25aa0,5b2619f25effc97c9b3cca189d789d23,13260,morungaba,SP,a208f1b14dd7bd4f2830243124d9714f,delivered,2018-06-10 10:50:25,2018-06-10T15:10:07Z,2018-06-11 15:52:00,2018-06-18T19:17:07Z,2018-07-11T04:00:00Z,1,0983cd4a5cabf1099659ce461511963c,2018-06-18 11:10:07,99.99,18.58,beleza_saude,58,1307,1,350,35,16,20,1,credit_card,4,118.57,-22.875938478414557,-46.793434706878294,31340,contagem,MG,0,-22,8.171527777777778,5,
3d3ccf2b2f8134b10dce9dd446f0e075,bc55d3363ee659d6ab6c908b932c7705,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021,2018-04-25 18:28:42,home_decor,online_medium,cat,,,,reseller,NA,0,2018-04-19,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,2f0aebcd82ba332e4031d14fab704ed9,f5077e018f5ad2cf539a5a6f698654f1,38610,unai,MG,b198ccd6b70f2462922861e8c5a571cf,delivered,2018-08-10 11:48:43,2018-08-11T18:55:20Z,2018-08-13 20:07:00,2018-08-17T22:16:53Z,2018-08-27T04:00:00Z,1,0856c40d9a18fc6aa8bb4be6a092f95b,2018-08-16 14:55:20,432.3,69.62,cama_mesa_banho,57,399,1,10965,52,24,52,1,credit_card,5,501.92,-16.36381396260518,-46.895308225278946,14940,ibitinga,SP,0,-9,6.139965277777778,5,
3d3ccf2b2f8134b10dce9dd446f0e075,bc55d3363ee659d6ab6c908b932c7705,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021,2018-04-25 18:28:42,home_decor,online_medium,cat,,,,reseller,NA,0,2018-04-19,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,d3ce540a0fc7b47d22fc5951ccdd8914,83756f8b7f32ba478361fe47f3fdde98,17515,marilia,SP,ffbcbeeac5c9c9495cd729f896bc1d5f,delivered,2018-06-20 21:14:59,2018-06-21T22:21:06Z,2018-06-22 16:02:00,2018-06-25T21:14:48Z,2018-07-12T04:00:00Z,1,bf348f19164cdedd0ae1cf7b1d72fede,2018-06-27 18:21:06,82.8,14.89,cama_mesa_banho,59,496,1,1000,70,6,40,1,credit_card,9,97.69,-22.21105424345367,-49.938798019286814,14940,ibitinga,SP,0,-16,3.9539583333333335,4,
3d3ccf2b2f8134b10dce9dd446f0e075,bc55d3363ee659d6ab6c908b932c7705,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021,2018-04-25 18:28:42,home_decor,online_medium,cat,,,,reseller,NA,0,2018-04-19,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,0c0876b2cca2dd85f4f6401182ab7691,a6823770173e1409a534bd38d8cd87ad,65075,sao luis,MA,fa4ee681ec32520f00735c89736b5d41,delivered,2018-06-24 10:28:15,2018-06-24T15:18:20Z,2018-06-28 06:03:00,2018-08-01T19:39:02Z,2018-07-19T04:00:00Z,1,21eec44e96af78db0af3e283c61b5200,2018-06-28 11:18:20,93.5,57.42,cama_mesa_banho,47,1197,1,1475,50,10,30,1,credit_card,1,150.92,-2.5022203586167437,-44.292314166685316,14940,ibitinga,SP,0,14,38.181041666666665,1,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,93ae1bda7d91d89da9fbccb5e1da3d48,04566771b8e5e584658f119956490385,25268,duque de caxias,RJ,9711d975b961355b4b5d636857e48498,delivered,2018-06-13 15:23:50,2018-06-13T19:38:18Z,2018-06-13 13:15:00,2018-06-26T04:33:48Z,2018-06-29T04:00:00Z,1,4ba9263261711e19aa09a61e3ab72316,2018-06-19 15:38:18,50,9.28,eletroportateis,54,772,2,750,25,10,18,1,credit_card,2,59.28,-22.652696249418973,-43.2761256498613,22785,rio de janeiro,RJ,0,-2,12.371875000000001,1,"Poor service, I received notice of merchandise on the last day of the period of the post."
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,459f6d9169372a39b0fe1f00e96947b4,cb0a368f530b99e9016493d37fbd52ef,7160,guarulhos,SP,28f079a1f1568fda3a17841d6fe48390,delivered,2018-06-18 13:03:53,2018-06-18T17:16:52Z,2018-06-20 06:32:00,2018-06-23T19:03:44Z,2018-07-12T04:00:00Z,1,4ba9263261711e19aa09a61e3ab72316,2018-06-22 13:16:52,50,16.54,eletroportateis,54,772,2,750,25,10,18,1,credit_card,3,66.54,-23.410633365293393,-46.44516359725996,22785,rio de janeiro,RJ,1,-18,5.074212962962963,4,"GOOD SHOP, FULFILLED ALL THAT WAS THE ANNOUNCEMENT! DELIVERY WAS SUPER-FAST!"
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,5b74e2ca6833cf82961fcedd1b0d8eae,8790e13abb73b966cdb15451644e2fb6,60320,fortaleza,CE,8ef63805460994636446a1e1012ee8b6,delivered,2018-07-05 17:24:53,2018-07-12T07:26:12Z,2018-07-13 09:28:00,2018-07-24T20:33:27Z,2018-07-30T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-07-16 03:26:12,27.9,24.55,beleza_saude,43,1234,5,650,20,20,20,1,boleto,1,52.45,-3.728092024605669,-38.55705475100283,22785,rio de janeiro,RJ,0,-5,12.54670138888889,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,66aa7eb2404b076d9883feb24ece3f14,e77bbaae2e466b411e98cb9bed821a06,41830,salvador,BA,8badb85035ae9283c53e42b0ab697410,delivered,2018-08-06 09:18:32,2018-08-06T13:35:09Z,2018-08-07 12:11:00,2018-08-14T22:56:42Z,2018-08-23T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-08-08 09:30:38,37.9,20.54,beleza_saude,43,1234,5,650,20,20,20,1,credit_card,1,58.44,-13.00207261992395,-38.46302359081903,22785,rio de janeiro,RJ,1,-8,8.389965277777778,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,e74195da32187bbe7bcb08f1077cf4d6,759e5f270204fa3f4a6985e46227b7ab,20511,rio de janeiro,RJ,8840fe9b713ea18e25ae020becf99e52,delivered,2018-06-26 15:41:37,2018-06-26T19:57:02Z,2018-06-28 08:05:00,2018-06-30T03:57:46Z,2018-07-27T04:00:00Z,1,f9e110c72727fb5733e1a7e6a7a230c5,2018-07-02 15:57:02,10,9.06,utilidades_domesticas,38,642,5,625,18,16,16,1,credit_card,1,19.06,-22.9284131316606,-43.240538180114825,22785,rio de janeiro,RJ,0,-27,3.333842592592593,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,f1ecdbb729138bb75de8fe1fdf213254,7030ae6cfcef24316923c5f1395ca60b,9811,sao bernardo do campo,SP,26691a6d8902f95be91e566557db80aa,delivered,2018-08-02 13:46:32,2018-08-02T18:04:16Z,2018-08-06 13:29:00,2018-08-09T20:41:47Z,2018-08-10T04:00:00Z,1,624846a50026c57927e1156335b120f6,2018-08-06 14:04:16,15,16.32,esporte_lazer,28,1050,7,350,50,20,22,1,credit_card,2,31.32,-23.727016656204928,-46.560572692765376,22785,rio de janeiro,RJ,0,-0,7.109386574074074,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,404beeaac7834e583f80a31179f6d3f1,f6b302dfdccd73ddaa8be6c08baea909,20771,rio de janeiro,RJ,a559cc2d2bc89f9eac193ae83969579e,delivered,2018-07-05 16:18:39,2018-07-05T20:35:44Z,2018-07-06 08:18:00,2018-07-10T02:11:49Z,2018-08-01T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-07-09 16:31:18,27.9,9.13,beleza_saude,43,1234,5,650,20,20,20,1,credit_card,1,37.03,-22.88654522617883,-43.28157899070825,22785,rio de janeiro,RJ,1,-22,4.233391203703704,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,2e401a3a209079930afd5f9e57ec6bb3,c39dde4fcf03b0f67755c39f124a414f,59091,natal,RN,fe5cc94bdaa0c8c83b6cfb74d01747cf,delivered,2018-06-25 12:25:23,2018-06-25T16:38:01Z,2018-06-25 13:57:00,2018-07-02T22:18:44Z,2018-07-23T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-06-29 12:38:01,27.9,24.55,beleza_saude,43,1234,5,650,20,20,20,1,credit_card,2,52.45,-5.87939332015166,-35.19819461228769,22785,rio de janeiro,RJ,0,-20,7.236608796296297,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,1475ba146afcb53f12a49bb3e38fb444,175ae4df7fa8fb29c01b066b086bbf55,22631,rio de janeiro,RJ,b40657a8b73e674b61107a06e46b6f8d,delivered,2018-08-02 21:11:41,2018-08-03T02:10:23Z,2018-08-06 14:15:00,2018-08-08T05:46:48Z,2018-08-07T04:00:00Z,1,f9e110c72727fb5733e1a7e6a7a230c5,2018-08-06 22:10:23,10,8.47,utilidades_domesticas,38,642,5,625,18,16,16,1,credit_card,3,36.94,-23.00365666838398,-43.34075885321384,22785,rio de janeiro,RJ,0,2,5.150289351851852,1,I bought 2 units of the product and only received 1
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,def0f35e7eeaf2031d59dcca9bd56bc6,09e3b78372517508280cb92962edb83e,84031,ponta grossa,PR,996a763f13df13d00d9d9fd94f29f619,delivered,2018-06-21 16:50:33,2018-06-21T22:20:50Z,2018-06-22 12:58:00,2018-06-29T00:04:14Z,2018-07-20T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-06-27 18:20:50,27.9,19.39,beleza_saude,43,1234,5,650,20,20,20,1,credit_card,1,47.29,-25.098180223308564,-50.117882600655854,22785,rio de janeiro,RJ,0,-21,7.071805555555556,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,6ec2b4682814cfdac8d92bad42b3ddab,57f0ea1c7f6b9ef8615c0a0b8f06fe57,1005,sao paulo,SP,47906fd263e2a0253d9db8a730f02abe,delivered,2018-06-21 14:34:17,2018-06-22T06:58:22Z,2018-06-22 13:02:00,2018-06-27T18:08:52Z,2018-07-17T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-06-28 02:58:22,27.9,16.39,beleza_saude,43,1234,5,650,20,20,20,1,boleto,1,44.29,-23.549456199830747,-46.6367329480369,22785,rio de janeiro,RJ,0,-19,5.465625,5,delivery arrived ahead of schedule.
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,8c13b0382b29fe9c46551ddc325a857a,1a8f440d294f097d3337b42a8752931c,26113,belford roxo,RJ,75af1e1795850c2407c73221960b3d1f,delivered,2018-06-20 22:58:49,2018-06-22T06:59:06Z,2018-06-22 12:59:00,2018-06-28T23:56:38Z,2018-07-12T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-06-28 02:59:06,27.9,9.13,beleza_saude,43,1234,5,650,20,20,20,1,boleto,1,37.03,-22.75249988943649,-43.39489689201624,22785,rio de janeiro,RJ,0,-13,6.70662037037037,5,Second time q'm buying the goods arrive before the scheduled date. I am satisfied with my purchase.
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,1475ba146afcb53f12a49bb3e38fb444,175ae4df7fa8fb29c01b066b086bbf55,22631,rio de janeiro,RJ,b40657a8b73e674b61107a06e46b6f8d,delivered,2018-08-02 21:11:41,2018-08-03T02:10:23Z,2018-08-06 14:15:00,2018-08-08T05:46:48Z,2018-08-07T04:00:00Z,2,f9e110c72727fb5733e1a7e6a7a230c5,2018-08-06 22:10:23,10,8.47,utilidades_domesticas,38,642,5,625,18,16,16,1,credit_card,3,36.94,-23.00365666838398,-43.34075885321384,22785,rio de janeiro,RJ,0,2,5.150289351851852,1,I bought 2 units of the product and only received 1
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,27c44b89b007427937dc837cf41ca672,1799b452e02f154046e2609416569aa9,16290,brauna,SP,819c0a8de9efdc8a6886525a06dc7967,delivered,2018-07-04 16:10:42,2018-07-05T20:21:06Z,2018-07-04 15:30:00,2018-07-12T19:08:34Z,2018-07-26T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-07-06 16:32:19,27.9,19.39,beleza_saude,43,1234,5,650,20,20,20,1,credit_card,2,47.29,-21.50427602371412,-50.32234439497584,22785,rio de janeiro,RJ,0,-13,6.94962962962963,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,3600815cf5b1dd91f6ad4c6cb968908a,85bbce1d5467842800f2d80b78a54bb6,36420,ouro branco,MG,867d8052e7e00c74f4a3dc15943ae847,delivered,2018-08-06 19:55:49,2018-08-07T08:44:41Z,2018-08-09 16:57:00,2018-08-16T23:14:35Z,2018-08-16T04:00:00Z,1,9217cd4b28552bdbb33d5eab7036c9c0,2018-08-09 04:44:41,12,18.23,beleza_saude,54,446,2,450,20,20,20,1,boleto,1,30.23,-20.520692144641046,-43.704435469350024,22785,rio de janeiro,RJ,0,1,9.604097222222222,2,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,caa7d4b440be90389f83b4f7f42a883c,84b12444366b9faa348c5111bcc9a27c,65085,sao luis,MA,55f305618744bee9d9287fa844807280,delivered,2018-06-27 01:31:41,2018-06-28T08:35:12Z,2018-06-28 15:18:00,2018-07-15T20:51:33Z,2018-07-24T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-07-04 04:35:12,27.9,24.55,beleza_saude,43,1234,5,650,20,20,20,1,boleto,1,52.45,-2.552757118616596,-44.31757643372493,22785,rio de janeiro,RJ,0,-8,17.511354166666667,5,"successfully done shopping!
I'm glad I got the product far ahead of schedule and was exactly what was in the ad. Congratulations!
Till next purchase."
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,ae896d8d9bdde52715f81bd2a79fe218,5c950be09247ebf8d672c20cbc30383a,93260,esteio,RS,845faa625ef6a2b4549edd96a4bb7308,delivered,2018-08-04 20:07:22,2018-08-05T00:24:13Z,2018-08-06 11:11:00,2018-08-15T23:09:11Z,2018-08-27T04:00:00Z,1,9393c06fcb6d7bc8e988eea2a0ecc64d,2018-08-07 20:24:13,55,18.54,utilidades_domesticas,50,492,2,1125,43,13,11,1,credit_card,6,73.54,-29.844579288983123,-51.16850734710764,22785,rio de janeiro,RJ,0,-11,10.94789351851852,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,acd35d862cfc0c1741ab3d368c4d341b,be7c06fc301ff03be9fee2634cd304ba,36415,congonhas,MG,edc07d2563b2d10bdf1a0376f65b8f76,delivered,2018-08-01 21:40:21,2018-08-03T06:50:29Z,2018-08-06 13:29:00,2018-08-09T20:48:54Z,2018-08-14T04:00:00Z,1,f9e110c72727fb5733e1a7e6a7a230c5,2018-08-07 02:50:29,10,18.23,utilidades_domesticas,38,642,5,625,18,16,16,1,boleto,1,28.23,-20.509894537367913,-43.86168754730868,22785,rio de janeiro,RJ,1,-4,6.582233796296296,5,"ALWAYS DELIVERY, THE CERTAIN PRODUCTS WITHIN THE TIME PROVIDED"
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,9db6f6b4c1314281d7ae168de7b502d4,cf58b6fd429433b7e185b6e6453a8c9a,22241,rio de janeiro,RJ,ba227a95d8ae1abc30bda3c6c5c08c1a,delivered,2018-06-21 18:54:50,2018-06-21T23:21:17Z,2018-06-22 13:17:00,2018-06-27T02:34:31Z,2018-07-25T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-06-27 19:21:17,27.9,9.13,beleza_saude,43,1234,5,650,20,20,20,1,credit_card,1,37.03,-22.93845834691675,-43.1963680762055,22785,rio de janeiro,RJ,0,-28,5.134189814814815,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,fe8854b59888e2f4e16fa95a9fde3e27,70385f2723b5983e2102dd4b06a266eb,96010,pelotas,RS,ecb29eb956683b4c0a93b0a6ad9da2d9,delivered,2018-06-23 16:36:08,2018-06-23T20:58:58Z,2018-06-25 13:57:00,2018-07-06T03:48:51Z,2018-07-20T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-06-28 16:58:58,27.9,23.35,beleza_saude,43,1234,5,650,20,20,20,1,credit_card,1,51.25,-31.77233288809363,-52.33919520280354,22785,rio de janeiro,RJ,0,-14,12.284641203703705,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,7ae7917808e8d491a803de9684da13bc,7497e93235a72f254d6c17fa6ecadeb9,22793,rio de janeiro,RJ,9dd8939599e245883bfdcecb95ff30f8,delivered,2018-06-15 11:56:18,2018-06-15T16:23:08Z,2018-06-15 13:47:00,2018-06-21T03:33:22Z,2018-07-20T04:00:00Z,1,65586e7ecd256d15d4360a6854d15b14,2018-06-21 12:23:08,108,9.69,perfumaria,48,1062,6,1000,55,8,25,1,credit_card,5,117.69,-23.00061899109568,-43.40471828456725,22785,rio de janeiro,RJ,1,-29,5.4654398148148156,5,
3d5d0dc7073a299e31fa718ce1bc00b6,62e44187d92348c552952aa4bf152e90,09285259593c61296eef10c734121d5b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-07 16:42:08,health_beauty,online_medium,cat,,,,reseller,NA,0,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search,fc60d04fc5b40da6a511f0aa3157eea1,cb4b8aee445cc400faff733f6cda7c48,37480,lambari,MG,70ebb67db2439278b553ac34549b715d,delivered,2018-07-17 13:27:21,2018-07-17T17:35:22Z,2018-07-19 11:20:00,2018-07-24T20:32:31Z,2018-08-03T04:00:00Z,1,2722b7e5f68e776d18fe901638034e54,2018-07-19 13:35:22,27.9,19.39,beleza_saude,43,1234,5,650,20,20,20,1,credit_card,2,47.29,-21.974223701500048,-45.34916821705305,22785,rio de janeiro,RJ,1,-9,7.123020833333333,5,
