seller_id,mql_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,first_contact_date,landing_page_id,origin,product_category_name,customer_city,seller_city,order_id,product_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_state,order_item_id,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_state,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,selllat,selllng,custlat,custlng,product_category_name_english
2d2322d842118867781fc737e96d59a1,c556184b3fe2087834850b68fa435cee,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,2018-05-22T13:24:08Z,household_utilities,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-04-15,22c29808c4f815213303f8933030604c,direct_traffic,beleza_saude,campinas,sao paulo,73b6ddc94c65c2002e53a5cb71257232,5fe490e61e7a37f2f0d1ad1771ac027d,97966ccb9ebeb90699f50c21714848e0,delivered,2018-08-07T16:20:01Z,2018-08-08T03:24:58Z,2018-08-10T12:13:00Z,2018-08-11T12:06:22Z,2018-08-16T00:00:00Z,d1a64294000082843a91270d5a5d571a,13087,SP,3,2018-08-14T03:24:58Z,24.5,8.92,05879,SP,48,469,2,750,22,8,12,1,boleto,1,100.26,-23.383208369273664,-46.366472184978974,-22.739353948828995,-45.41309694825453,health_beauty
2d2322d842118867781fc737e96d59a1,c556184b3fe2087834850b68fa435cee,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,2018-05-22T13:24:08Z,household_utilities,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-04-15,22c29808c4f815213303f8933030604c,direct_traffic,beleza_saude,campinas,sao paulo,73b6ddc94c65c2002e53a5cb71257232,5fe490e61e7a37f2f0d1ad1771ac027d,97966ccb9ebeb90699f50c21714848e0,delivered,2018-08-07T16:20:01Z,2018-08-08T03:24:58Z,2018-08-10T12:13:00Z,2018-08-11T12:06:22Z,2018-08-16T00:00:00Z,d1a64294000082843a91270d5a5d571a,13087,SP,1,2018-08-14T03:24:58Z,24.5,8.92,05879,SP,48,469,2,750,22,8,12,1,boleto,1,100.26,-23.383208369273664,-46.366472184978974,-22.739353948828995,-45.41309694825453,health_beauty
2d2322d842118867781fc737e96d59a1,c556184b3fe2087834850b68fa435cee,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,2018-05-22T13:24:08Z,household_utilities,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-04-15,22c29808c4f815213303f8933030604c,direct_traffic,beleza_saude,bage,sao paulo,7f579a347e00ac4d36c143a5969e5189,3b123ae5d71b7b0d1b2a3f47c00eec8b,ac5aa5250edd7b1e50d12ec94039db70,delivered,2018-07-21T17:02:18Z,2018-07-26T23:31:24Z,2018-07-24T13:38:00Z,2018-08-02T21:03:57Z,2018-08-14T00:00:00Z,b99c1e39181ebf1bdf7ac727ab12f716,96407,RS,1,2018-07-30T04:25:26Z,9.8,18.23,05879,SP,51,612,1,338,21,6,21,1,boleto,1,28.03,-23.383208369273664,-46.366472184978974,-31.28704540328815,-54.05918685317172,health_beauty
2d2322d842118867781fc737e96d59a1,c556184b3fe2087834850b68fa435cee,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,2018-05-22T13:24:08Z,household_utilities,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-04-15,22c29808c4f815213303f8933030604c,direct_traffic,beleza_saude,paulinia,sao paulo,f1d5c2e6867fa93ceee9ef9b34a53cbf,46fce52cef5caa7cc225a5531c946c8b,a790343ca6f3fee08112d678b43aa7c5,delivered,2018-08-25T21:20:50Z,2018-08-25T21:30:15Z,2018-08-28T10:49:00Z,2018-08-29T18:19:41Z,2018-09-03T00:00:00Z,317cfc692e3f86c45c95697c61c853a6,13140,SP,1,2018-08-28T21:30:15Z,2.2,7.39,05879,SP,48,398,2,54,22,2,15,2,voucher,1,9.28,-23.383208369273664,-46.366472184978974,-22.71264913933287,-47.0971865795545,health_beauty
2d2322d842118867781fc737e96d59a1,c556184b3fe2087834850b68fa435cee,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,2018-05-22T13:24:08Z,household_utilities,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-04-15,22c29808c4f815213303f8933030604c,direct_traffic,beleza_saude,paulinia,sao paulo,f1d5c2e6867fa93ceee9ef9b34a53cbf,46fce52cef5caa7cc225a5531c946c8b,a790343ca6f3fee08112d678b43aa7c5,delivered,2018-08-25T21:20:50Z,2018-08-25T21:30:15Z,2018-08-28T10:49:00Z,2018-08-29T18:19:41Z,2018-09-03T00:00:00Z,317cfc692e3f86c45c95697c61c853a6,13140,SP,1,2018-08-28T21:30:15Z,2.2,7.39,05879,SP,48,398,2,54,22,2,15,1,credit_card,1,0.31,-23.383208369273664,-46.366472184978974,-22.71264913933287,-47.0971865795545,health_beauty
2d2322d842118867781fc737e96d59a1,c556184b3fe2087834850b68fa435cee,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,2018-05-22T13:24:08Z,household_utilities,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-04-15,22c29808c4f815213303f8933030604c,direct_traffic,beleza_saude,sao roque,sao paulo,8c37353173db5c03df9e813cfe9a9326,f40e67d9fbad11e25f958cc8b534af73,4f23a05be9055e4c60f0f4a6b9e688b4,delivered,2018-07-31T21:52:10Z,2018-07-31T22:24:19Z,2018-08-02T18:45:00Z,2018-08-23T13:37:42Z,2018-08-09T00:00:00Z,cb18b1181774668a333e5e6917336c63,18140,SP,1,2018-08-06T22:24:19Z,19.2,8.88,05879,SP,49,453,1,583,20,6,11,1,credit_card,2,28.08,-23.383208369273664,-46.366472184978974,-23.47583104680188,-47.036524472121094,health_beauty
2d2322d842118867781fc737e96d59a1,c556184b3fe2087834850b68fa435cee,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,2018-05-22T13:24:08Z,household_utilities,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-04-15,22c29808c4f815213303f8933030604c,direct_traffic,beleza_saude,ijui,sao paulo,e3210b05ca60d10831af30bcbb351c05,f40e67d9fbad11e25f958cc8b534af73,0e4fa8b8944e91310593b9a84c7201ec,delivered,2018-06-08T10:35:03Z,2018-06-08T10:57:13Z,2018-06-08T13:09:00Z,2018-06-18T19:12:06Z,2018-07-11T00:00:00Z,e72718508469da50c1fd46547fcbccb6,98700,RS,1,2018-06-14T10:57:13Z,15.5,18.23,05879,SP,49,453,1,583,20,6,11,1,credit_card,1,33.73,-23.383208369273664,-46.366472184978974,-28.359869514932697,-53.84797891531575,health_beauty
2d34636518ba88f5349b732fcf8ba2e4,099c0eddd44f937ac2facf3a72263b7f,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,2018-02-19T20:21:26Z,computers,industry,NA,NA,NA,NA,reseller,NA,0,2018-02-05,22c29808c4f815213303f8933030604c,unknown,musica,rio de janeiro,sao paulo,654bb3bf5756b75c4b37dd9fd7170cf6,ede21d9928e12f59d3dcd5586c77cf09,22aa400bd51a0858f743c1e4123d1fd9,delivered,2018-04-30T20:25:31Z,2018-05-01T03:15:16Z,2018-05-02T12:44:00Z,2018-05-11T16:24:29Z,2018-06-08T00:00:00Z,d4f091ba355fc4b85deeeb833074ea9b,20540,RJ,1,2018-05-08T03:15:16Z,150,18.63,01039,SP,58,288,3,1100,16,2,11,1,credit_card,6,168.63,-23.383208369273664,-46.366472184978974,-22.75086413488948,-42.98639206073936,music
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletroportateis,brasilia,uruacu,8b0d9469bcbdd6061d09db72ad2a1d22,417c36fe8603e10f20aba1359eb8e2f4,d866e504fb74cbf859d8d083b9b57837,delivered,2018-07-25T12:27:03Z,2018-07-26T05:35:11Z,2018-07-27T14:51:00Z,2018-08-03T19:28:40Z,2018-08-14T00:00:00Z,d4f868007a3b4346010963929848fa8a,70294,DF,1,2018-08-01T05:35:11Z,89,18.72,76400,GO,51,2273,1,500,30,19,17,1,boleto,1,107.72,-14.357783999999945,-49.09362199999997,-11.000345376867365,-47.629992687473944,small_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletrodomesticos,belo horizonte,uruacu,21f76c9cee317278663cbec02a2fb2f4,ce9aea78d3ed22be94a7f21e52b1e26a,b04bfe72a69c8f083149c400839c83dc,delivered,2018-08-08T13:20:45Z,2018-08-08T13:35:25Z,2018-08-10T14:50:00Z,2018-08-17T23:24:26Z,2018-08-21T00:00:00Z,494b6bc66546cacf158249544077cd27,30575,MG,1,2018-08-10T13:35:25Z,35,22.18,76400,GO,56,433,1,150,16,10,11,3,voucher,1,6.69,-14.357783999999945,-49.09362199999997,-18.991910364209996,-43.864891081885794,home_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletroportateis,sao francisco,uruacu,b94733bd6f62e2b5e53a30a2a27f109f,417c36fe8603e10f20aba1359eb8e2f4,e9d7605b70d39bbffcc43b726039e84b,delivered,2018-06-26T12:18:09Z,2018-06-26T12:36:20Z,2018-06-26T15:25:00Z,2018-07-06T13:59:00Z,2018-07-27T00:00:00Z,2942569db1c8f5d7df3e75960804d161,39300,MG,2,2018-07-02T12:31:35Z,89,22.55,76400,GO,51,2273,1,500,30,19,17,1,credit_card,3,223.1,-14.357783999999945,-49.09362199999997,-6.617394518695176,-36.88368908097436,small_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletrodomesticos,belo horizonte,uruacu,21f76c9cee317278663cbec02a2fb2f4,ce9aea78d3ed22be94a7f21e52b1e26a,b04bfe72a69c8f083149c400839c83dc,delivered,2018-08-08T13:20:45Z,2018-08-08T13:35:25Z,2018-08-10T14:50:00Z,2018-08-17T23:24:26Z,2018-08-21T00:00:00Z,494b6bc66546cacf158249544077cd27,30575,MG,1,2018-08-10T13:35:25Z,35,22.18,76400,GO,56,433,1,150,16,10,11,1,credit_card,1,0.66,-14.357783999999945,-49.09362199999997,-18.991910364209996,-43.864891081885794,home_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletroportateis,brasilia,uruacu,95d8d3c4c0f3ac475f40696807344776,417c36fe8603e10f20aba1359eb8e2f4,27f70c74b4da9a594a8eb1624cf5bc03,delivered,2018-07-05T17:55:26Z,2018-07-05T18:10:50Z,2018-07-06T15:10:00Z,2018-07-11T16:11:02Z,2018-07-30T00:00:00Z,f08b59bf2c824a6f0fb175986bac599b,71665,DF,1,2018-07-11T18:10:50Z,89,18.72,76400,GO,51,2273,1,500,30,19,17,1,credit_card,3,107.72,-14.357783999999945,-49.09362199999997,-11.000345376867365,-47.629992687473944,small_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletrodomesticos,belo horizonte,uruacu,21f76c9cee317278663cbec02a2fb2f4,ce9aea78d3ed22be94a7f21e52b1e26a,b04bfe72a69c8f083149c400839c83dc,delivered,2018-08-08T13:20:45Z,2018-08-08T13:35:25Z,2018-08-10T14:50:00Z,2018-08-17T23:24:26Z,2018-08-21T00:00:00Z,494b6bc66546cacf158249544077cd27,30575,MG,1,2018-08-10T13:35:25Z,35,22.18,76400,GO,56,433,1,150,16,10,11,2,voucher,1,49.83,-14.357783999999945,-49.09362199999997,-18.991910364209996,-43.864891081885794,home_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletrodomesticos,suzano,uruacu,ef8ad84adcf1d4c437f165f437e238f6,b3a1e177812466b5c1c71b314ee2ee31,b043505be4918bfce20906a28b3216ab,delivered,2018-08-05T22:17:22Z,2018-08-05T22:25:12Z,2018-08-08T15:00:00Z,2018-08-17T14:41:17Z,2018-08-29T00:00:00Z,0f85d4210164b5926aa49e6eda6cd06e,08664,SP,1,2018-08-07T22:25:12Z,85.5,38.87,76400,GO,43,430,1,850,30,19,17,1,credit_card,1,24.37,-14.357783999999945,-49.09362199999997,-23.48778841141624,-46.262674469527866,home_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletroportateis,chapadao do sul,uruacu,dffb9004059a7aa9a84571480d7a1c0f,417c36fe8603e10f20aba1359eb8e2f4,7822d16f7560fff772f780fc8b47bb24,delivered,2018-07-23T22:06:24Z,2018-07-24T10:31:23Z,2018-07-24T15:57:00Z,2018-08-02T19:06:40Z,2018-08-17T00:00:00Z,73a03e843555993655fd18215597aad5,79560,MS,1,2018-07-30T09:40:35Z,89,22.55,76400,GO,51,2273,1,500,30,19,17,1,credit_card,5,111.55,-14.357783999999945,-49.09362199999997,-18.697913796814493,-52.60252760853887,small_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletroportateis,macae,uruacu,c256ab3bcaf77d9695562a49f8be8a26,417c36fe8603e10f20aba1359eb8e2f4,ab5bc6d7681714398d7588cf35ac5eb8,delivered,2018-06-29T18:50:59Z,2018-06-29T19:11:07Z,2018-07-03T15:57:00Z,2018-07-11T23:22:32Z,2018-07-27T00:00:00Z,fc0aa87e3c2c13a4166152567bab1de8,27966,RJ,1,2018-07-05T19:11:07Z,89,37.53,76400,GO,51,2273,1,500,30,19,17,1,credit_card,1,126.53,-14.357783999999945,-49.09362199999997,-22.240936092835554,-41.69773386486624,small_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletroportateis,sao paulo,uruacu,366b4b0bfae819ac43feb2b2ef5821e8,417c36fe8603e10f20aba1359eb8e2f4,7190c53ba54025067bfe7b212fdfc8b4,delivered,2018-06-24T13:21:50Z,2018-06-26T05:15:19Z,2018-06-26T15:25:00Z,2018-07-02T16:22:17Z,2018-07-20T00:00:00Z,756b2ace8f6224221515a79ad73f6d8e,04716,SP,1,2018-07-02T05:15:19Z,89,37.53,76400,GO,51,2273,1,500,30,19,17,1,boleto,1,126.53,-14.357783999999945,-49.09362199999997,-23.383208369273664,-46.366472184978974,small_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletroportateis,caxambu,uruacu,c81217ac6f729105708524c82fa37172,417c36fe8603e10f20aba1359eb8e2f4,0322f341d1346fa8ce5c28ef835f2f67,delivered,2018-07-31T19:22:54Z,2018-07-31T20:20:10Z,2018-08-01T15:46:00Z,2018-08-08T22:12:38Z,2018-08-24T00:00:00Z,578dd7ef7f97da2aa0a2dd73132005b4,37440,MG,1,2018-08-06T20:20:10Z,89,22.55,76400,GO,51,2273,1,500,30,19,17,1,credit_card,2,111.55,-14.357783999999945,-49.09362199999997,-21.967238532777156,-44.91853402623593,small_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletroportateis,sao francisco,uruacu,b94733bd6f62e2b5e53a30a2a27f109f,417c36fe8603e10f20aba1359eb8e2f4,e9d7605b70d39bbffcc43b726039e84b,delivered,2018-06-26T12:18:09Z,2018-06-26T12:36:20Z,2018-06-26T15:25:00Z,2018-07-06T13:59:00Z,2018-07-27T00:00:00Z,2942569db1c8f5d7df3e75960804d161,39300,MG,1,2018-07-02T12:31:35Z,89,22.55,76400,GO,51,2273,1,500,30,19,17,1,credit_card,3,223.1,-14.357783999999945,-49.09362199999997,-6.617394518695176,-36.88368908097436,small_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletroportateis,brasilia,uruacu,4548b28532019ff74082bf5b5ab11410,417c36fe8603e10f20aba1359eb8e2f4,9d8aa6ca525fcaebe19a05f37b4e3274,delivered,2018-07-16T13:25:21Z,2018-07-16T13:40:16Z,2018-07-16T16:58:00Z,2018-07-27T21:48:25Z,2018-08-03T00:00:00Z,95978c0a7c501231dc179984007ec7bb,72255,DF,1,2018-07-20T13:40:16Z,89,18.72,76400,GO,51,2273,1,500,30,19,17,1,credit_card,1,107.72,-14.357783999999945,-49.09362199999997,-11.000345376867365,-47.629992687473944,small_appliances
2d42ebcda99fd55f6f4bc2f1ca035d50,d25814a309be54d1d2279a4ff921ea28,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-11T03:00:00Z,home_decor,online_big,cat,NA,NA,NA,reseller,NA,0,2018-02-25,88740e65d5d6b056e0cda098e1ea6313,social,eletrodomesticos,suzano,uruacu,ef8ad84adcf1d4c437f165f437e238f6,b3a1e177812466b5c1c71b314ee2ee31,b043505be4918bfce20906a28b3216ab,delivered,2018-08-05T22:17:22Z,2018-08-05T22:25:12Z,2018-08-08T15:00:00Z,2018-08-17T14:41:17Z,2018-08-29T00:00:00Z,0f85d4210164b5926aa49e6eda6cd06e,08664,SP,1,2018-08-07T22:25:12Z,85.5,38.87,76400,GO,43,430,1,850,30,19,17,2,voucher,1,100,-14.357783999999945,-49.09362199999997,-23.48778841141624,-46.262674469527866,home_appliances
2e7ea2aafec5835e781b21d6d1faf1f1,ac2adbbec7f0d2fffad8e21d5e8a58e1,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-21T17:41:31Z,health_beauty,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-02-22,2228a43ac0bc372e25f9569e69fc9015,email,beleza_saude,franca,sao paulo,cb3fd1d04f967b6c2d2fbb8f50970c8f,6030a4783b8f3adc3d0e392b0df67064,3afd74519364069b1d7ef9ddeac50d6b,delivered,2018-08-23T21:46:53Z,2018-08-23T21:55:17Z,2018-08-28T13:43:00Z,2018-08-30T22:26:55Z,2018-09-06T00:00:00Z,9b5cbf747b4abb342ac133d9bc135c64,14400,SP,1,2018-08-28T21:55:17Z,65,13.12,02820,SP,55,3554,2,225,18,19,17,1,credit_card,1,78.12,-23.383208369273664,-46.366472184978974,-20.4688485,-47.34918665401876,health_beauty
2e7ea2aafec5835e781b21d6d1faf1f1,ac2adbbec7f0d2fffad8e21d5e8a58e1,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-21T17:41:31Z,health_beauty,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-02-22,2228a43ac0bc372e25f9569e69fc9015,email,beleza_saude,cascavel,sao paulo,cdbf4152d2857c30e94f8e15e0dc9914,6030a4783b8f3adc3d0e392b0df67064,b07ff4137e54a8bf9b962ce385a93355,delivered,2018-08-05T18:45:25Z,2018-08-05T19:04:17Z,2018-08-08T14:11:00Z,2018-08-15T12:32:49Z,2018-08-20T00:00:00Z,3a50260990258c04dfa14e6f9d74533b,85814,PR,1,2018-08-08T19:04:17Z,65,18.56,02820,SP,55,3554,2,225,18,19,17,1,credit_card,3,83.56,-23.383208369273664,-46.366472184978974,-4.041378312288123,-37.79524025279177,health_beauty
2e7ea2aafec5835e781b21d6d1faf1f1,ac2adbbec7f0d2fffad8e21d5e8a58e1,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-21T17:41:31Z,health_beauty,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-02-22,2228a43ac0bc372e25f9569e69fc9015,email,beleza_saude,campinas,sao paulo,601d20f33163e575f4eb9704e3730c1a,8828464e34fc3da3892f568218e14d61,41b73e4199c7fb14607fb96d55cfbd8f,delivered,2018-07-05T18:35:55Z,2018-07-05T18:51:11Z,2018-07-06T11:15:00Z,2018-07-13T21:26:26Z,2018-07-19T00:00:00Z,8010e45d033ddc3d9ceeaf0c1b9b9b16,13052,SP,1,2018-07-12T18:51:11Z,69,12.78,02820,SP,60,3244,1,3575,21,18,22,1,credit_card,1,81.78,-23.383208369273664,-46.366472184978974,-22.739353948828995,-45.41309694825453,health_beauty
2e7ea2aafec5835e781b21d6d1faf1f1,ac2adbbec7f0d2fffad8e21d5e8a58e1,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-21T17:41:31Z,health_beauty,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-02-22,2228a43ac0bc372e25f9569e69fc9015,email,beleza_saude,sao paulo,sao paulo,3e02fdc7581b3911fb32501e56bd3192,6030a4783b8f3adc3d0e392b0df67064,0264bbda6bd6492c79a5843f7c2e1eb4,delivered,2018-08-06T10:05:09Z,2018-08-06T10:25:16Z,2018-08-08T15:06:00Z,2018-08-09T18:41:58Z,2018-08-10T00:00:00Z,7dea8532b362518e0bf338eafdab0131,01024,SP,1,2018-08-09T10:24:40Z,65,7.72,02820,SP,55,3554,2,225,18,19,17,1,credit_card,1,72.72,-23.383208369273664,-46.366472184978974,-23.383208369273664,-46.366472184978974,health_beauty
2e7ea2aafec5835e781b21d6d1faf1f1,ac2adbbec7f0d2fffad8e21d5e8a58e1,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-21T17:41:31Z,health_beauty,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-02-22,2228a43ac0bc372e25f9569e69fc9015,email,beleza_saude,sao paulo,sao paulo,ba45b8302387142f547f4acd1c75b61d,e2aa433aedb3d633cea92d4fe212cb96,a40f0cc059051cc7b1ba5465cad570ae,delivered,2018-08-03T12:28:36Z,2018-08-03T12:44:12Z,2018-08-08T15:06:00Z,2018-08-09T19:18:42Z,2018-08-08T00:00:00Z,18073c73168b57515a82664fc75581ed,03114,SP,1,2018-08-07T12:44:12Z,149.5,14.35,02820,SP,25,1332,1,3175,25,23,26,1,credit_card,2,163.85,-23.383208369273664,-46.366472184978974,-23.383208369273664,-46.366472184978974,health_beauty
2e7ea2aafec5835e781b21d6d1faf1f1,ac2adbbec7f0d2fffad8e21d5e8a58e1,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-21T17:41:31Z,health_beauty,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-02-22,2228a43ac0bc372e25f9569e69fc9015,email,beleza_saude,barbacena,sao paulo,92822ff2220ab001aba01e753780cfe4,8828464e34fc3da3892f568218e14d61,545aa46e4e68df2b3b8dcc06f735e179,delivered,2018-08-19T20:54:41Z,2018-08-20T13:15:30Z,2018-08-21T15:06:00Z,2018-08-29T15:31:36Z,2018-09-03T00:00:00Z,104ae9a43b6e639f45bd5e3bc19210f3,36205,MG,1,2018-08-23T13:15:30Z,69,34.24,02820,SP,60,3244,1,3575,21,18,22,1,credit_card,2,103.24,-23.383208369273664,-46.366472184978974,-21.193158104415502,-43.6251130300681,health_beauty
2e7ea2aafec5835e781b21d6d1faf1f1,ac2adbbec7f0d2fffad8e21d5e8a58e1,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,2018-05-21T17:41:31Z,health_beauty,online_medium,cat,NA,NA,NA,reseller,NA,0,2018-02-22,2228a43ac0bc372e25f9569e69fc9015,email,beleza_saude,angatuba,sao paulo,ebb9d61c0744305e9172b4265468c17b,f109f04ad95889f2f041a91afe3d894e,d8d9d264aaf6573952ccd477cbd47d87,delivered,2018-08-02T18:09:34Z,2018-08-02T18:43:49Z,2018-08-03T14:52:00Z,2018-08-08T13:39:34Z,2018-08-22T00:00:00Z,ff49bffe330079cba69c36c1dd40ea9c,18240,SP,1,2018-08-09T18:30:45Z,45.9,17.45,02820,SP,47,189,1,2033,22,12,17,1,credit_card,3,63.35,-23.383208369273664,-46.366472184978974,-23.477682021315815,-48.30415627258901,health_beauty
